frame,site,drive,pose,landing_x,landing_y,landing_z,northing,easting,planetocentric_latitude,planetodetic_latitude,longitude,elevation,map_pixel_line,map_pixel_sample,dem_pixel_line,dem_pixel_sample,roll,pitch,yaw,quat_s,quat_v1,quat_v2,quat_v3,sclk,sol
ROVER,59,1878,4,-6860.680,-5075.067,-166.938,-278899.948,8141736.156,-4.705210817,-4.760838163,137.356013539,-4334.062,29543.79,2792.62,7386.87,698.66,3.945,7.034,128.863,0.432429900,-0.040473316,0.057450500,0.898924770,531908560,1514
ROVER,59,1884,4,-6860.674,-5075.143,-166.924,-278899.942,8141736.080,-4.705210713,-4.760838058,137.356012261,-4334.076,29543.77,2792.32,7386.87,698.59,2.526,7.424,120.348,0.497443900,-0.045212876,0.051275026,0.864798370,531908616,1514
ROVER,59,1890,4,-6861.232,-5074.265,-167.060,-278900.500,8141736.958,-4.705220131,-4.760847586,137.356027080,-4333.940,29546.00,2795.83,7387.42,699.47,3.688,10.002,122.433,0.481878000,-0.060928565,0.070044875,0.871306500,531908695,1514
ROVER,59,1896,4,-6861.516,-5073.821,-167.125,-278900.784,8141737.402,-4.705224917,-4.760852428,137.356034561,-4333.875,29547.13,2797.61,7387.71,699.91,3.511,8.099,122.326,0.482784780,-0.047089405,0.060815543,0.872354800,531908750,1514
ROVER,59,1902,4,-6861.502,-5073.872,-167.128,-278900.770,8141737.351,-4.705224693,-4.760852202,137.356033701,-4333.872,29547.08,2797.40,7387.70,699.86,6.325,8.109,142.190,0.326387900,-0.048959820,0.074934590,0.940988100,531908813,1514
ROVER,59,1908,4,-6861.472,-5073.911,-167.129,-278900.740,8141737.312,-4.705224182,-4.760851685,137.356033052,-4333.871,29546.96,2797.25,7387.66,699.82,7.356,5.099,158.424,0.189405650,-0.031611282,0.071261160,0.978799300,531908860,1514
ROVER,59,1914,4,-6862.330,-5073.606,-167.206,-278901.598,8141737.617,-4.705238650,-4.760866323,137.356038201,-4333.794,29550.39,2798.47,7388.52,700.12,7.831,3.974,159.456,0.180124000,-0.021867618,0.073321360,0.980663600,531908931,1514
ROVER,59,1920,4,-6863.204,-5073.365,-167.264,-278902.472,8141737.858,-4.705253398,-4.760881243,137.356042258,-4333.736,29553.89,2799.43,7389.40,700.37,7.188,4.729,162.073,0.157918180,-0.030914512,0.068284250,0.984603170,531908997,1514
ROVER,59,1926,4,-6863.820,-5073.192,-167.302,-278903.088,8141738.031,-4.705263796,-4.760891763,137.356045181,-4333.698,29556.35,2800.12,7390.01,700.54,7.005,4.202,160.561,0.170607920,-0.025759283,0.066354540,0.982764700,531909060,1514
ROVER,59,1932,4,-6864.457,-5072.987,-167.358,-278903.725,8141738.236,-4.705274543,-4.760902635,137.356048646,-4333.642,29558.90,2800.95,7390.65,700.74,6.254,5.068,159.137,0.182983520,-0.033550162,0.061584406,0.980611440,531909123,1514
ROVER,59,1938,4,-6865.062,-5072.751,-167.398,-278904.330,8141738.472,-4.705284743,-4.760912955,137.356052624,-4333.602,29561.32,2801.89,7391.25,700.98,5.893,5.902,155.468,0.214477290,-0.039332785,0.061087828,0.974022900,531909186,1514
ROVER,59,1944,4,-6864.946,-5072.824,-167.368,-278904.214,8141738.399,-4.705282781,-4.760910970,137.356051396,-4333.632,29560.85,2801.60,7391.14,700.91,5.433,6.739,146.100,0.293371140,-0.042369995,0.062371492,0.953020450,531909243,1514
ROVER,59,1950,4,-6865.819,-5072.333,-167.484,-278905.087,8141738.890,-4.705297517,-4.760925878,137.356059668,-4333.516,29564.35,2803.56,7392.01,701.40,5.203,7.360,149.565,0.264481600,-0.049977962,0.060540940,0.961190160,531909321,1514
ROVER,59,1956,4,-6866.202,-5072.110,-167.535,-278905.470,8141739.113,-4.705303972,-4.760932409,137.356063430,-4333.465,29565.88,2804.45,7392.39,701.62,4.747,5.805,149.258,0.266526220,-0.037820578,0.053294614,0.961609600,531909374,1514
ROVER,59,1962,4,-6866.193,-5072.117,-167.526,-278905.461,8141739.106,-4.705303830,-4.760932266,137.356063307,-4333.474,29565.85,2804.42,7392.39,701.61,5.777,5.656,158.356,0.189737160,-0.038951397,0.058691144,0.979304850,531909428,1514
ROVER,59,1968,4,-6867.019,-5071.830,-167.601,-278906.287,8141739.393,-4.705317769,-4.760946368,137.356068160,-4333.399,29569.15,2805.57,7393.21,701.90,5.721,6.402,161.269,0.165024460,-0.046915810,0.058240340,0.983450000,531909559,1514
ROVER,59,1974,4,-6867.867,-5071.553,-167.695,-278907.135,8141739.670,-4.705332068,-4.760960835,137.356072835,-4333.305,29572.54,2806.68,7394.06,702.18,5.263,6.424,162.081,0.157867910,-0.048151640,0.053995844,0.984806360,531909633,1514
ROVER,59,1980,4,-6868.494,-5071.357,-167.765,-278907.762,8141739.866,-4.705342644,-4.760971535,137.356076143,-4333.235,29575.05,2807.47,7394.69,702.37,4.770,6.391,159.114,0.183104190,-0.047240990,0.050958063,0.980634700,531909695,1514
ROVER,59,1986,4,-6869.347,-5071.053,-167.863,-278908.615,8141740.170,-4.705357033,-4.760986092,137.356081270,-4333.137,29578.46,2808.68,7395.54,702.68,5.517,5.452,158.414,0.189080490,-0.037660126,0.056120634,0.979633000,531909764,1514
ROVER,59,1992,4,-6870.407,-5070.620,-167.938,-278909.675,8141740.603,-4.705374919,-4.761004188,137.356088564,-4333.062,29582.70,2810.41,7396.60,703.11,4.456,5.079,157.902,0.193003910,-0.036012720,0.046599920,0.979428950,531909838,1514
ROVER,59,1998,8,-6870.882,-5070.446,-167.985,-278910.150,8141740.777,-4.705382935,-4.761012297,137.356091513,-4333.015,29584.60,2811.11,7397.08,703.28,4.508,3.510,159.944,0.175102600,-0.023286438,0.044034928,0.983289240,531909892,1514
ROVER,59,2004,4,-6871.569,-5070.190,-168.041,-278910.837,8141741.033,-4.705394530,-4.761024028,137.356095833,-4332.959,29587.35,2812.13,7397.76,703.54,4.212,3.992,155.834,0.210313900,-0.026349045,0.043200260,0.976323500,532077204,1516
ROVER,59,2010,4,-6872.414,-5069.823,-168.112,-278911.682,8141741.400,-4.705408783,-4.761038448,137.356102019,-4332.888,29590.73,2813.60,7398.61,703.91,4.404,5.286,155.318,0.215079490,-0.036813613,0.047345600,0.974753260,532077278,1516
ROVER,59,2016,4,-6873.293,-5069.433,-168.202,-278912.561,8141741.790,-4.705423599,-4.761053437,137.356108598,-4332.798,29594.24,2815.16,7399.49,704.30,3.788,7.993,154.974,0.218265980,-0.060858340,0.047282950,0.972841500,532077349,1516
ROVER,59,2022,4,-6874.102,-5069.077,-168.281,-278913.370,8141742.146,-4.705437257,-4.761067256,137.356114609,-4332.719,29597.48,2816.59,7400.29,704.65,4.850,4.794,155.605,0.212640230,-0.031907370,0.050147810,0.975321100,532077421,1516
ROVER,59,2028,4,-6874.974,-5068.715,-168.362,-278914.242,8141742.508,-4.705451961,-4.761082132,137.356120716,-4332.638,29600.97,2818.03,7401.17,705.02,4.704,6.504,156.276,0.207328190,-0.047045235,0.051749960,0.975768270,532077492,1516
ROVER,59,2034,4,-6875.719,-5068.397,-168.432,-278914.987,8141742.826,-4.705464540,-4.761094858,137.356126068,-4332.568,29603.95,2819.30,7401.91,705.33,4.209,5.039,155.656,0.212083640,-0.035209067,0.045129515,0.975573800,532077564,1516
ROVER,59,2040,4,-6876.571,-5068.056,-168.499,-278915.839,8141743.167,-4.705478904,-4.761109391,137.356131829,-4332.501,29607.36,2820.67,7402.76,705.67,3.905,6.529,157.805,0.193961080,-0.049297600,0.044335086,0.978766200,532077636,1516
ROVER,59,2046,4,-6876.538,-5068.088,-168.486,-278915.806,8141743.135,-4.705478351,-4.761108831,137.356131280,-4332.514,29607.22,2820.54,7402.73,705.64,3.077,6.618,149.880,0.260799560,-0.048752210,0.040872450,0.963294500,532077695,1516
ROVER,59,2052,4,-6877.410,-5067.624,-168.603,-278916.678,8141743.599,-4.705493061,-4.761123714,137.356139108,-4332.397,29610.71,2822.39,7403.60,706.11,3.403,8.509,151.600,0.246657820,-0.064623250,0.046897400,0.965807600,532077779,1516
ROVER,59,2058,4,-6877.983,-5067.320,-168.683,-278917.251,8141743.903,-4.705502734,-4.761133500,137.356144250,-4332.317,29613.01,2823.61,7404.18,706.41,2.933,8.414,152.326,0.240264580,-0.065099700,0.042324267,0.967596800,532077839,1516
ROVER,59,2064,4,-6877.936,-5067.369,-168.685,-278917.204,8141743.854,-4.705501939,-4.761132696,137.356143422,-4332.315,29612.82,2823.42,7404.13,706.36,5.193,5.675,172.255,0.069621300,-0.046282064,0.048480615,0.995319300,532077905,1516
ROVER,59,2070,4,-6877.908,-5067.369,-168.698,-278917.176,8141743.854,-4.705501471,-4.761132222,137.356143422,-4332.302,29612.71,2823.42,7404.10,706.36,6.384,4.242,-176.423,0.029079212,0.038667455,-0.054461088,-0.997343060,532077950,1516
ROVER,59,2076,4,-6877.911,-5067.398,-168.704,-278917.179,8141743.825,-4.705501512,-4.761132263,137.356142922,-4332.296,29612.72,2823.30,7404.10,706.33,7.719,3.256,-160.408,0.167805640,0.039382245,-0.061480310,-0.983112630,532078001,1516
ROVER,59,2082,4,-6878.757,-5067.774,-168.731,-278918.025,8141743.449,-4.705515784,-4.761146702,137.356136593,-4332.269,29616.10,2821.80,7404.95,705.96,7.268,1.938,-160.016,0.172083650,0.027616720,-0.059486616,-0.982896700,532078074,1516
ROVER,59,2088,4,-6879.501,-5068.113,-168.754,-278918.769,8141743.110,-4.705528346,-4.761159412,137.356130865,-4332.246,29619.08,2820.44,7405.69,705.62,6.277,4.150,-155.053,0.213589520,0.047118110,-0.045616437,-0.974719700,532078139,1516
ROVER,59,2094,2,-6880.076,-5068.339,-168.802,-278919.344,8141742.884,-4.705538044,-4.761169223,137.356127050,-4332.198,29621.38,2819.54,7406.27,705.39,6.707,4.804,-161.666,0.156476510,0.050617546,-0.051030290,-0.985062900,532078200,1516
ROVER,59,2100,4,-6880.269,-5068.455,-168.775,-278919.537,8141742.768,-4.705541298,-4.761172515,137.356125093,-4332.225,29622.15,2819.07,7406.46,705.28,6.869,4.807,-162.913,0.145676500,0.050289840,-0.052972604,-0.986632200,532078222,1516
ROVER,59,2106,4,-6881.024,-5068.754,-168.823,-278920.292,8141742.469,-4.705554032,-4.761185399,137.356120044,-4332.177,29625.17,2817.87,7407.22,704.98,6.921,2.633,-162.250,0.152587600,0.031970497,-0.056082807,-0.986179300,532078290,1516
ROVER,59,2112,4,-6881.668,-5068.970,-168.873,-278920.936,8141742.253,-4.705564891,-4.761196385,137.356116401,-4332.127,29627.74,2817.01,7407.86,704.76,6.483,3.417,-165.374,0.125358860,0.036715610,-0.052272600,-0.990052900,532078361,1516
ROVER,59,2118,4,-6882.723,-5069.326,-168.917,-278921.991,8141741.897,-4.705582693,-4.761214395,137.356110396,-4332.083,29631.96,2815.59,7408.92,704.40,6.421,3.806,-164.021,0.136855270,0.040614337,-0.050817695,-0.988452700,532078443,1516
ROVER,59,2124,4,-6883.203,-5069.480,-168.940,-278922.471,8141741.743,-4.705590788,-4.761222585,137.356107808,-4332.060,29633.88,2814.97,7409.40,704.25,6.261,5.542,-163.594,0.139687370,0.055557005,-0.047097385,-0.987513360,532078499,1516
ROVER,59,2130,4,-6883.880,-5069.705,-168.984,-278923.148,8141741.518,-4.705602221,-4.761234152,137.356104007,-4332.016,29636.59,2814.07,7410.07,704.03,4.710,4.523,-165.162,0.127306820,0.044401012,-0.035625460,-0.990228400,532078566,1516
ROVER,59,2136,4,-6884.486,-5069.892,-169.029,-278923.754,8141741.331,-4.705612444,-4.761244495,137.356100850,-4331.971,29639.02,2813.32,7410.68,703.84,4.318,4.171,-167.352,0.108636880,0.040292908,-0.033414970,-0.992702360,532078627,1516
ROVER,59,2142,4,-6885.300,-5070.151,-169.088,-278924.568,8141741.072,-4.705626174,-4.761258385,137.356096481,-4331.912,29642.27,2812.29,7411.49,703.58,4.220,5.478,-165.895,0.120804970,0.051908830,-0.030634334,-0.990844670,532078696,1516
ROVER,59,2148,4,-6885.867,-5070.342,-169.119,-278925.135,8141740.881,-4.705635731,-4.761268055,137.356093262,-4331.881,29644.54,2811.52,7412.06,703.39,3.913,5.726,-168.915,0.094705865,0.052978646,-0.029115655,-0.993668140,532078764,1516
ROVER,59,2154,4,-6886.416,-5070.474,-169.153,-278925.684,8141740.749,-4.705645004,-4.761277436,137.356091036,-4331.847,29646.74,2811.00,7412.61,703.26,4.194,4.901,-174.447,0.046803787,0.044450857,-0.034441100,-0.997320060,532078829,1516
ROVER,59,2160,4,-6887.111,-5070.579,-169.211,-278926.379,8141740.644,-4.705656720,-4.761289289,137.356089261,-4331.789,29649.51,2810.58,7413.30,703.15,5.259,4.402,-178.247,0.013509047,0.039058615,-0.045252930,-0.998120300,532078901,1516
ROVER,59,2166,4,-6888.087,-5070.632,-169.282,-278927.355,8141740.591,-4.705673196,-4.761305958,137.356088368,-4331.718,29653.42,2810.36,7414.28,703.10,4.727,4.351,-179.782,0.000332655,0.038008330,-0.041135870,-0.998430300,532078980,1516
ROVER,59,2172,4,-6888.726,-5070.636,-169.356,-278927.994,8141740.587,-4.705683977,-4.761316866,137.356088308,-4331.644,29655.98,2810.35,7414.92,703.09,4.982,4.896,179.076,0.009905211,-0.042325080,0.043761384,0.998095870,532079039,1516
ROVER,59,2178,4,-6888.727,-5070.643,-169.333,-278927.995,8141740.580,-4.705683995,-4.761316884,137.356088183,-4331.667,29655.98,2810.32,7414.92,703.09,4.552,5.076,-171.667,0.070776105,0.047008682,-0.036355946,-0.995720450,532079095,1516
ROVER,59,2184,4,-6889.507,-5070.819,-169.394,-278928.775,8141740.404,-4.705697141,-4.761330184,137.356085212,-4331.606,29659.10,2809.62,7415.70,702.91,5.475,5.422,-169.251,0.091206750,0.051502194,-0.043074860,-0.993566000,532079254,1516
ROVER,59,2190,4,-6890.308,-5071.016,-169.450,-278929.576,8141740.207,-4.705710656,-4.761343857,137.356081887,-4331.550,29662.30,2808.83,7416.50,702.71,4.641,5.763,-166.657,0.113915764,0.054589510,-0.034324670,-0.991395500,532079335,1516
ROVER,59,2196,4,-6890.833,-5071.151,-169.520,-278930.101,8141740.072,-4.705719512,-4.761352817,137.356079615,-4331.480,29664.40,2808.29,7417.03,702.58,2.944,2.841,-167.998,0.103850240,0.027332803,-0.022944810,-0.993952500,532079399,1516
ROVER,59,2202,4,-6891.465,-5071.279,-169.543,-278930.733,8141739.944,-4.705730176,-4.761363606,137.356077447,-4331.457,29666.93,2807.77,7417.66,702.45,3.561,5.597,-170.064,0.084944220,0.051300004,-0.026689515,-0.994706200,532079467,1516
ROVER,59,2208,4,-6892.114,-5071.401,-169.592,-278931.382,8141739.822,-4.705741126,-4.761374684,137.356075401,-4331.408,29669.53,2807.29,7418.31,702.33,2.952,6.370,-172.259,0.065951140,0.057153250,-0.021909341,-0.995943700,532079533,1516
ROVER,59,2214,4,-6892.101,-5071.378,-169.602,-278931.369,8141739.845,-4.705740907,-4.761374462,137.356075781,-4331.398,29669.48,2807.38,7418.29,702.35,1.383,7.168,176.501,0.031219045,-0.062113766,0.013945058,0.997483250,532079594,1516
ROVER,59,2220,4,-6893.171,-5071.357,-169.714,-278932.439,8141739.866,-4.705758964,-4.761392731,137.356076145,-4331.286,29673.76,2807.47,7419.36,702.37,3.343,9.105,177.207,0.026602287,-0.078603850,0.030998270,0.996068700,532079673,1516
ROVER,59,2226,4,-6893.328,-5071.347,-169.735,-278932.596,8141739.876,-4.705761617,-4.761395415,137.356076302,-4331.265,29674.39,2807.50,7419.52,702.38,3.502,8.571,177.309,0.025687010,-0.073958844,0.032212194,0.996409900,532079718,1516
ROVER,59,2232,4,-6893.221,-5071.354,-169.716,-278932.489,8141739.869,-4.705759800,-4.761393577,137.356076189,-4331.284,29673.96,2807.48,7419.41,702.38,-0.770,8.018,157.428,0.194763380,-0.069874030,0.007107226,0.978332400,532079783,1516
ROVER,59,2238,4,-6893.196,-5071.356,-169.727,-278932.464,8141739.867,-4.705759388,-4.761393160,137.356076154,-4331.273,29673.86,2807.47,7419.39,702.37,-2.511,7.341,139.970,0.340161560,-0.067619400,0.001360429,0.937931700,532079831,1516
ROVER,59,2242,4,-6893.196,-5071.356,-169.727,-278932.464,8141739.867,-4.705759388,-4.761393160,137.356076154,-4331.273,29673.86,2807.47,7419.39,702.37,-3.069,7.216,137.770,0.357825850,-0.068316180,-0.002272360,0.931283200,532079878,1516
ROVER,59,2248,4,-6893.216,-5071.348,-169.729,-278932.484,8141739.875,-4.705759712,-4.761393488,137.356076295,-4331.271,29673.93,2807.50,7419.41,702.38,-1.250,7.990,153.796,0.225383070,-0.070316000,0.005196328,0.971715570,532338062,1519
ROVER,59,2254,4,-6894.012,-5070.912,-169.831,-278933.280,8141740.311,-4.705773148,-4.761407081,137.356083643,-4331.169,29677.12,2809.24,7420.20,702.82,-1.499,7.182,151.892,0.241541520,-0.063921810,0.002547722,0.968279500,532338139,1519
ROVER,59,2260,4,-6894.830,-5070.458,-169.948,-278934.098,8141740.765,-4.705786951,-4.761421046,137.356091308,-4331.052,29680.39,2811.06,7421.02,703.27,-1.323,7.991,152.484,0.236444000,-0.070409104,0.005383830,0.969075740,532338206,1519
ROVER,59,2266,4,-6895.592,-5070.032,-170.066,-278934.860,8141741.191,-4.705799804,-4.761434050,137.356098494,-4330.934,29683.44,2812.76,7421.78,703.70,-0.157,8.830,150.101,0.257102220,-0.074726690,0.018537380,0.963312400,532338275,1519
ROVER,59,2272,4,-6896.156,-5069.710,-170.148,-278935.424,8141741.513,-4.705809318,-4.761443675,137.356103915,-4330.852,29685.70,2814.05,7422.35,704.02,-0.943,8.877,151.734,0.242813160,-0.077048580,0.010940162,0.966946540,532338346,1519
ROVER,59,2278,4,-6896.720,-5069.384,-170.196,-278935.988,8141741.839,-4.705818839,-4.761453308,137.356109418,-4330.804,29687.95,2815.35,7422.91,704.35,2.501,7.147,155.156,0.215968000,-0.056172375,0.034675587,0.974166330,532338415,1519
ROVER,59,2284,4,-6897.438,-5069.054,-170.294,-278936.706,8141742.169,-4.705830939,-4.761465550,137.356114982,-4330.706,29690.82,2816.67,7423.63,704.68,3.929,3.209,154.289,0.223212300,-0.019656166,0.039630566,0.973765550,532338490,1519
ROVER,59,2290,4,-6898.239,-5068.656,-170.364,-278937.507,8141742.567,-4.705844466,-4.761479235,137.356121706,-4330.636,29694.03,2818.27,7424.43,705.07,2.645,4.012,155.709,0.211002980,-0.029355804,0.029908307,0.976586640,532338563,1519
ROVER,59,2296,4,-6899.088,-5068.282,-170.437,-278938.356,8141742.941,-4.705858776,-4.761493713,137.356128014,-4330.563,29697.42,2819.76,7425.28,705.45,1.443,6.233,155.962,0.208584350,-0.050554030,0.023619609,0.976411300,532338638,1519
ROVER,59,2302,4,-6899.910,-5067.911,-170.519,-278939.178,8141743.312,-4.705872659,-4.761507758,137.356134271,-4330.481,29700.71,2821.25,7426.10,705.82,1.084,5.327,157.302,0.196995000,-0.043702126,0.018410008,0.979256900,532338714,1519
ROVER,59,2308,4,-6900.824,-5067.523,-170.611,-278940.092,8141743.700,-4.705888070,-4.761523350,137.356140811,-4330.389,29704.37,2822.80,7427.02,706.21,2.378,6.571,156.939,0.200685350,-0.052000270,0.031751428,0.977759300,532338790,1519
ROVER,59,2314,4,-6901.672,-5067.158,-170.704,-278940.940,8141744.065,-4.705902378,-4.761537826,137.356146985,-4330.296,29707.76,2824.26,7427.86,706.57,3.093,8.065,156.956,0.201037270,-0.063505250,0.040421378,0.976686840,532338867,1519
ROVER,59,2320,4,-6902.473,-5066.833,-170.818,-278941.741,8141744.390,-4.705915890,-4.761551495,137.356152464,-4330.182,29710.96,2825.56,7428.67,706.90,3.383,6.995,157.050,0.200251090,-0.053899710,0.041008540,0.977400960,532338944,1519
ROVER,59,2326,4,-6903.118,-5066.548,-170.902,-278942.386,8141744.675,-4.705926778,-4.761562511,137.356157266,-4330.098,29713.55,2826.70,7429.31,707.18,3.529,9.462,154.099,0.225715500,-0.073463360,0.048382600,0.970213800,532339021,1519
ROVER,59,2332,4,-6903.903,-5066.182,-171.015,-278943.171,8141745.041,-4.705940021,-4.761575909,137.356163447,-4329.985,29716.69,2828.17,7430.10,707.55,4.774,7.224,155.051,0.217953470,-0.052480110,0.054179810,0.973039900,532339102,1519
ROVER,59,2338,4,-6904.722,-5065.823,-171.124,-278943.990,8141745.400,-4.705953829,-4.761589879,137.356169500,-4329.876,29719.96,2829.60,7430.91,707.91,5.087,7.787,154.110,0.226217580,-0.056190316,0.058344953,0.970702900,532339177,1519
ROVER,59,2344,4,-6905.567,-5065.440,-171.228,-278944.835,8141745.783,-4.705968086,-4.761604303,137.356175958,-4329.772,29723.34,2831.13,7431.76,708.29,5.503,7.022,155.255,0.216486840,-0.049485575,0.059906260,0.973188500,532339253,1519
ROVER,59,2350,4,-6906.393,-5065.100,-171.332,-278945.661,8141746.123,-4.705982016,-4.761618396,137.356181695,-4329.668,29726.64,2832.49,7432.59,708.63,6.127,4.622,155.463,0.214120480,-0.027997598,0.060736080,0.974515100,532339329,1519
ROVER,59,2356,4,-6907.239,-5064.742,-171.408,-278946.507,8141746.481,-4.705996292,-4.761632839,137.356187740,-4329.592,29730.03,2833.93,7433.43,708.99,5.759,6.283,155.456,0.214655410,-0.042817056,0.060647240,0.973864300,532339405,1519
ROVER,59,2362,4,-6907.848,-5064.480,-171.482,-278947.116,8141746.743,-4.706006576,-4.761643244,137.356192155,-4329.518,29732.47,2834.97,7434.04,709.25,5.487,6.276,153.134,0.234245520,-0.042080600,0.059190270,0.969461100,532339480,1519
ROVER,59,2368,4,-6908.467,-5064.180,-171.540,-278947.735,8141747.043,-4.706017019,-4.761653809,137.356197217,-4329.460,29734.94,2836.17,7434.66,709.55,5.913,7.561,150.060,0.260689620,-0.050319080,0.066725194,0.961798670,532339555,1519
ROVER,59,2374,4,-6909.251,-5063.797,-171.635,-278948.519,8141747.426,-4.706030248,-4.761667193,137.356203686,-4329.365,29738.08,2837.71,7435.44,709.93,5.855,8.076,152.297,0.241992760,-0.056083214,0.066298634,0.966384350,532339637,1519
ROVER,59,2380,4,-6909.236,-5063.887,-171.625,-278948.504,8141747.336,-4.706029984,-4.761666926,137.356202166,-4329.375,29738.02,2837.35,7435.43,709.84,4.395,8.554,139.743,0.345597150,-0.056812778,0.061542430,0.934637600,532339705,1519
ROVER,59,2386,4,-6909.969,-5063.380,-171.751,-278949.237,8141747.843,-4.706042361,-4.761679447,137.356210709,-4329.249,29740.95,2839.37,7436.16,710.35,5.428,10.443,142.446,0.324269200,-0.070889820,0.073903605,0.940405400,532339785,1519
